ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;5221;1.07728;1.49275;6.12007;0.781135;1.34085;6.14409;-0.658788;-0.552531;-0.394623;-0.324006;-0.74353;-0.556702;-0.275896;-0.247241;0.330147;0.330147;0.986406;0.155423;0.0522496;0.0107828
ID;5222;1.02905;1.73243;5.76522;1.13271;1.64646;5.93074;-0.626683;-0.545101;-0.532286;-0.163723;-0.628772;-0.540277;-0.495879;-0.258555;0.20352;0.20352;0.994827;0.0763652;0.0606;0.0285554
ID;5223;1.06198;1.21407;6.04932;0.498008;1.51294;6.043;-0.751935;-0.454829;-0.344277;-0.330449;-0.72123;-0.640134;-0.247619;-0.0934934;0.637587;0.637587;0.949614;0.231118;0.202941;0.0602698
ID;5224;0.731528;1.78607;5.61159;0.446524;0.8844;5.94341;-0.626771;-0.595009;-0.502762;-0.0187863;-0.902525;-0.395281;-0.163939;-0.0482182;0.972033;0.972033;0.884201;0.329739;0.310422;0.114454
ID;5225;0.593256;1.17447;6.05973;1.05212;1.48466;6.09157;-0.818286;-0.508504;-0.220018;-0.15305;-0.669736;-0.549452;-0.39381;-0.30736;0.559528;0.559528;0.961121;0.247095;0.101693;0.0696401
ID;5226;1.09646;1.19036;5.8127;0.826384;1.32001;6.05242;-0.787819;-0.397209;-0.39568;-0.254959;-0.755214;-0.529447;-0.309199;-0.231805;0.326339;0.326339;0.986717;0.104244;0.0981428;0.0767466
ID;5227;0.862776;1.48123;6.06254;0.631925;1.63246;5.796;-0.700338;-0.578138;-0.3479;-0.232913;-0.68318;-0.617455;-0.386732;-0.049527;0.385191;0.385191;0.981511;0.133208;0.1103;0.0820143
ID;5228;0.785968;1.6327;5.81298;0.995602;1.45703;6.06399;-0.676369;-0.589588;-0.428153;-0.107681;-0.690642;-0.546681;-0.379971;-0.282444;0.374221;0.374221;0.982546;0.126704;0.11745;0.0689584
ID;5229;0.701906;0.796185;5.95467;0.832777;1.41558;5.97753;-0.905784;-0.337338;-0.191007;-0.171098;-0.733562;-0.547644;-0.350416;-0.197944;0.635186;0.635186;0.94999;0.270735;0.150359;0.0401785
ID;5230;0.388406;1.47766;5.92483;1.23059;1.64866;6.02864;-0.739175;-0.627023;-0.245642;-0.0111059;-0.599778;-0.540833;-0.496379;-0.318394;0.729659;0.729659;0.934185;0.349811;0.0702164;0.000916018
ID;5231;0.163505;1.35399;6.24243;0.945855;0.857315;5.90387;-0.777993;-0.623188;-0.0638682;-0.0478094;-0.873277;-0.327701;-0.25569;-0.254211;0.844809;0.844809;0.912106;0.293278;0.285904;0.0176104
ID;5232;0.641062;1.58295;6.00807;0.613134;1.50944;6.18588;-0.691064;-0.638046;-0.314601;-0.127877;-0.704367;-0.642317;-0.238269;-0.185806;0.193752;0.193752;0.995311;0.088379;0.0335225;0.0205199
ID;5233;0.941537;1.5968;6.02371;0.322779;0.62909;6.05692;-0.657663;-0.590935;-0.404719;-0.233404;-0.94983;-0.297799;-0.0838707;-0.0458692;1.06902;1.06902;0.860517;0.34294;0.334915;0.172435
ID;5234;0.908514;1.27298;6.12517;0.398072;0.868242;5.95472;-0.748229;-0.511848;-0.30215;-0.294738;-0.906691;-0.393164;-0.149458;-0.0315669;0.730049;0.730049;0.934115;0.261851;0.201322;0.135399
ID;5235;0.427785;0.992249;6.0392;0.407521;1.16583;6.06766;-0.875723;-0.44942;-0.156899;-0.0807045;-0.831018;-0.523965;-0.168719;-0.0800234;0.175506;0.175506;0.996152;0.0864327;0.011043;0.00939535
ID;5236;0.563418;0.479013;5.92129;0.830917;1.36169;5.62009;-0.966528;-0.212284;-0.105879;-0.0977211;-0.774307;-0.461843;-0.427677;-0.0651252;0.910835;0.910835;0.898077;0.316909;0.300072;0.0546105
ID;5237;1.22814;1.64442;5.96611;0.619644;1.12176;5.82342;-0.611199;-0.524645;-0.511397;-0.299425;-0.844082;-0.456324;-0.273351;-0.0676202;0.828845;0.828845;0.915349;0.365748;0.121459;0.116671
ID;5238;1.40677;1.53971;6.22165;0.665279;0.715295;5.77036;-0.561624;-0.516734;-0.46631;-0.447347;-0.934003;-0.291074;-0.19449;-0.0713362;0.842469;0.842469;0.912585;0.304639;0.227514;0.150403
ID;5239;0.835445;1.30837;6.03449;0.685405;1.53745;5.59935;-0.759639;-0.521278;-0.313939;-0.22948;-0.718799;-0.538558;-0.43964;-0.00056494;0.531351;0.531351;0.964915;0.224621;0.135127;0.0149844
ID;5240;0.496693;0.985263;5.98973;0.326152;0.871623;6.01356;-0.876546;-0.436515;-0.182025;-0.0893837;-0.906166;-0.403555;-0.1239;-0.0256195;0.194066;0.194066;0.995296;0.0812284;0.0391671;0.0354092
ID;5241;1.20416;1.37208;6.04562;0.362259;0.840243;6.02608;-0.685141;-0.47589;-0.418117;-0.359567;-0.911778;-0.388469;-0.124302;-0.0479816;0.838613;0.838613;0.913372;0.329426;0.236751;0.034353
ID;5242;0.373409;0.861424;6.05126;1.07565;1.30953;5.99272;-0.906396;-0.398539;-0.124449;-0.064227;-0.732845;-0.472346;-0.384365;-0.303464;0.806345;0.806345;0.919821;0.34779;0.133589;0.122986
ID;5243;0.562404;1.40282;5.73131;0.880981;1.54778;5.60839;-0.763922;-0.547708;-0.341207;-0.00402122;-0.711399;-0.49791;-0.490489;-0.0736001;0.36029;0.36029;0.983818;0.17027;0.04539;0.0324153
ID;5244;0.315439;1.39478;6.24649;0.839175;1.26461;5.76026;-0.759087;-0.632293;-0.112489;-0.106487;-0.796603;-0.459161;-0.372102;-0.127025;0.632563;0.632563;0.950399;0.224271;0.172032;0.129808
ID;5245;0.600757;1.65147;5.69205;0.468793;0.880224;6.08733;-0.678011;-0.608336;-0.412576;-0.00326106;-0.896292;-0.402731;-0.138991;-0.123082;0.852914;0.852914;0.910437;0.322518;0.201989;0.162132
ID;5246;0.774447;0.91716;5.67667;0.575711;1.58795;6.12431;-0.893523;-0.341276;-0.281943;-0.0752045;-0.685844;-0.665582;-0.256083;-0.145049;0.789597;0.789597;0.923074;0.339013;0.178287;0.0348945
ID;5247;0.634557;0.61283;5.7364;0.576359;0.762019;5.93476;-0.952503;-0.250535;-0.16799;-0.0418304;-0.922268;-0.332808;-0.165882;-0.105565;0.216897;0.216897;0.994125;0.0763208;0.0751457;0.0155979
ID;5248;0.716709;1.33613;5.68088;0.468122;0.992931;5.91537;-0.783738;-0.489563;-0.379565;-0.0448809;-0.878166;-0.435317;-0.193342;-0.0440782;0.4323;0.4323;0.97673;0.17975;0.0967968;0.0657108
ID;5249;0.525848;1.49336;5.95861;0.0575158;1.29761;6.27125;-0.730234;-0.618724;-0.28018;-0.0737387;-0.7966;-0.60387;-0.0209786;-0.0181572;0.54908;0.54908;0.96255;0.241167;0.110731;0.0554492
ID;5250;0.83763;1.16588;5.76781;0.554716;1.24462;6.06775;-0.824033;-0.429249;-0.34464;-0.133936;-0.800869;-0.540229;-0.218959;-0.13718;0.338988;0.338988;0.98567;0.109055;0.0979722;0.0834428
ID;5251;0.731382;1.24766;5.64319;0.215154;1.47528;6.13393;-0.8108;-0.45212;-0.369886;-0.0370737;-0.739658;-0.661409;-0.121863;-0.0243808;0.668051;0.668051;0.94473;0.197356;0.18828;0.181895
ID;5252;0.566148;1.51089;5.9999;0.890057;1.26654;5.65691;-0.720696;-0.624701;-0.282516;-0.102614;-0.799097;-0.429692;-0.406904;-0.106008;0.489728;0.489728;0.97017;0.177715;0.138398;0.0896279
ID;5253;0.840556;0.808002;5.74305;1.25614;1.70049;6.08983;-0.909141;-0.303091;-0.250328;-0.1376;-0.568813;-0.56258;-0.498168;-0.334343;1.04681;1.04681;0.866123;0.326672;0.316147;0.207767
ID;5254;0.919161;1.75261;5.8743;1.00303;1.43638;5.8895;-0.619277;-0.605113;-0.473545;-0.161521;-0.718318;-0.503978;-0.423086;-0.225884;0.327327;0.327327;0.986637;0.16119;0.0228658;0.00650302
ID;5255;0.656531;1.1148;5.90022;0.719667;1.50778;5.61477;-0.840707;-0.459127;-0.262725;-0.115718;-0.728792;-0.526139;-0.437826;-0.0186815;0.479024;0.479024;0.971454;0.153477;0.131417;0.124306
ID;5256;0.941151;0.980186;5.82853;0.876885;1.04851;6.0168;-0.856315;-0.360653;-0.302482;-0.212506;-0.825678;-0.420987;-0.270813;-0.260167;0.177296;0.177296;0.996073;0.0769949;0.0415676;0.0134843
ID;5257;0.36782;1.43043;6.10935;1.08416;1.65562;5.9339;-0.751404;-0.631877;-0.175442;-0.0731079;-0.631335;-0.555257;-0.483788;-0.243012;0.764198;0.764198;0.927884;0.365717;0.0718348;0.0110302
ID;5258;0.421877;1.10409;5.97449;0.495574;0.453088;5.96522;-0.850092;-0.489827;-0.187335;-0.0481583;-0.970609;-0.206284;-0.088866;-0.0864226;0.654316;0.654316;0.946959;0.31198;0.0738866;0.0218394
ID;5259;0.811038;0.372704;5.67791;0.699864;0.669508;5.64566;-0.977491;-0.140728;-0.12051;-0.10092;-0.944032;-0.257781;-0.20368;-0.0294364;0.328075;0.328075;0.986576;0.136135;0.0640965;0.0634575
ID;5260;0.26726;1.45398;6.02766;0.55908;1.42342;5.96451;-0.747166;-0.642046;-0.171757;-0.00438311;-0.751784;-0.59123;-0.277531;-0.0908022;0.291875;0.291875;0.98937;0.133945;0.055312;0.0120906
ID;5261;0.829282;0.827861;5.73938;0.260855;0.90451;6.18455;-0.906236;-0.311087;-0.254949;-0.13024;-0.896507;-0.429954;-0.078126;-0.0728745;0.442633;0.442633;0.975609;0.19109;0.102345;0.0345933
ID;5262;0.740313;1.20947;5.55635;0.894269;0.49046;5.63625;-0.822634;-0.422307;-0.380657;-0.00554354;-0.962673;-0.174192;-0.169112;-0.119662;0.749896;0.749896;0.930527;0.30786;0.177762;0.0879919
ID;5263;0.818965;1.75316;5.78211;0.829151;1.31593;5.92404;-0.631721;-0.607142;-0.471226;-0.101263;-0.769489;-0.506712;-0.342325;-0.184235;0.459556;0.459556;0.973717;0.19924;0.085803;0.0694005
ID;5264;0.954347;1.39959;6.11282;0.620903;1.14154;5.99678;-0.70695;-0.544878;-0.343402;-0.292242;-0.829742;-0.485633;-0.236781;-0.140081;0.461933;0.461933;0.973446;0.183138;0.105704;0.0876968
ID;5265;0.489951;1.03166;6.13664;0.695489;1.45326;6.21396;-0.857092;-0.468488;-0.154342;-0.148628;-0.711073;-0.61638;-0.247875;-0.230236;0.485346;0.485346;0.970699;0.196471;0.118955;0.0706548
ID;5266;0.496624;1.49942;5.78857;0.80575;1.73229;5.8501;-0.731885;-0.599434;-0.324073;-0.000733509;-0.636556;-0.6203;-0.442294;-0.120002;0.389068;0.389068;0.981138;0.188896;0.0338501;0.0232573
ID;5267;0.598458;0.757984;5.75543;0.585057;1.10528;5.7109;-0.928458;-0.312859;-0.197504;-0.032834;-0.851125;-0.43947;-0.287093;-0.00543532;0.351379;0.351379;0.984606;0.1501;0.0857237;0.0259218
ID;5268;0.341718;1.45103;5.95043;0.836081;0.590309;5.70716;-0.748151;-0.626146;-0.219545;-0.00335468;-0.94868;-0.221345;-0.188738;-0.124056;0.627301;0.627301;0.951214;0.307723;0.0211488;0.00720253
ID;5269;0.653186;0.729316;5.87203;0.55155;0.613398;5.96582;-0.927413;-0.307311;-0.180955;-0.112784;-0.946807;-0.273866;-0.12708;-0.111376;0.132677;0.132677;0.9978;0.0501344;0.042799;0.00701099
ID;5270;0.595881;1.34102;5.96935;0.676564;1.21657;5.74586;-0.775727;-0.558205;-0.272997;-0.110126;-0.81864;-0.469397;-0.325939;-0.0570868;0.247905;0.247905;0.992328;0.099667;0.0725354;0.00952686
ID;5271;0.768212;0.979852;5.7855;1.01469;1.39695;5.73972;-0.874308;-0.379407;-0.278348;-0.118989;-0.744667;-0.457567;-0.451823;-0.178773;0.476875;0.476875;0.971708;0.201138;0.121524;0.0236345
ID;5272;0.488255;0.676831;5.88958;0.551613;1.2386;5.77213;-0.942226;-0.30024;-0.141688;-0.0446261;-0.814118;-0.500437;-0.294112;-0.0165125;0.569422;0.569422;0.959743;0.23788;0.144394;0.0381707
ID;5273;0.528811;1.19692;5.8739;0.664792;1.55863;5.63062;-0.824729;-0.502527;-0.254664;-0.0493489;-0.711383;-0.555768;-0.43016;-0.0043481;0.441375;0.441375;0.975747;0.14836;0.120989;0.106153
ID;5274;0.134743;1.18312;6.17352;1.10927;1.58443;6.24;-0.830008;-0.553496;-0.0679773;-0.0104095;-0.604841;-0.596952;-0.387895;-0.356865;0.673996;0.673996;0.943752;0.276031;0.181205;0.017459
ID;5275;0.734647;1.40598;5.624;0.53228;1.68271;5.76429;-0.762371;-0.495753;-0.414961;-0.0287777;-0.666437;-0.644922;-0.374057;-0.00446048;0.367773;0.367773;0.98314;0.170195;0.0663993;0.00772289
ID;5276;1.37449;1.3756;6.09461;1.05729;1.40205;6.02863;-0.640748;-0.450632;-0.447158;-0.431767;-0.70345;-0.511153;-0.39338;-0.298551;0.33645;0.33645;0.985884;0.148658;0.0611347;0.0468722
ID;5277;0.726315;0.818677;5.92943;0.440031;1.27125;5.94734;-0.901514;-0.341363;-0.20464;-0.169903;-0.80361;-0.549565;-0.224576;-0.0419017;0.529618;0.529618;0.965143;0.250699;0.0629598;0.0410606
ID;5278;0.777095;1.18766;5.7324;0.72391;1.53997;6.19251;-0.823503;-0.440677;-0.344803;-0.0935816;-0.682238;-0.639177;-0.275753;-0.223526;0.571191;0.571191;0.959494;0.219102;0.174451;0.0305337
ID;5279;0.663964;1.17724;6.01413;0.547779;1.24032;6.1809;-0.815546;-0.495886;-0.249721;-0.163157;-0.793679;-0.550737;-0.185589;-0.179773;0.177549;0.177549;0.996062;0.0626183;0.0475519;0.0409638
ID;5280;0.443549;1.58789;5.84313;0.582626;1.44494;6.20857;-0.701035;-0.644653;-0.30491;-0.00122542;-0.726106;-0.625854;-0.213407;-0.188506;0.422348;0.422348;0.977786;0.184516;0.0865568;0.0489631
ID;5281;0.671939;0.825872;5.69107;1.12549;1.47431;6.07254;-0.915217;-0.323782;-0.237081;-0.0365459;-0.664269;-0.527678;-0.416397;-0.32698;0.949213;0.949213;0.889473;0.310194;0.265262;0.205558
ID;5282;1.20614;1.27009;5.98543;0.827211;1.62928;5.97654;-0.723427;-0.433258;-0.405203;-0.353203;-0.663018;-0.61367;-0.390687;-0.176579;0.521494;0.521494;0.966198;0.223129;0.126269;0.027045
ID;5283;0.365242;1.04849;6.03446;0.718641;1.19588;5.87972;-0.864233;-0.477158;-0.151263;-0.050404;-0.816257;-0.476638;-0.299527;-0.12971;0.350153;0.350153;0.984713;0.173259;0.0179208;0.000132939
ID;5284;0.798155;0.865357;5.95331;0.431908;1.51861;6.04309;-0.883074;-0.35436;-0.224153;-0.210627;-0.721981;-0.649922;-0.226981;-0.0694567;0.734168;0.734168;0.933378;0.350327;0.0736716;0.0254846
ID;5285;0.62103;1.49735;5.67984;0.631493;1.04415;5.98075;-0.732562;-0.557055;-0.391153;-0.00647723;-0.855081;-0.44529;-0.224494;-0.14197;0.544397;0.544397;0.963182;0.204202;0.147585;0.0938114
ID;5286;0.606263;1.35002;6.11809;0.829185;1.65244;5.84459;-0.761785;-0.579001;-0.235082;-0.170817;-0.664779;-0.592513;-0.43555;-0.131505;0.454077;0.454077;0.974337;0.150448;0.126271;0.109945
ID;5287;1.01984;1.45199;6.09514;0.499755;0.858765;5.85201;-0.684089;-0.546441;-0.377012;-0.302137;-0.908689;-0.372019;-0.186856;-0.0311698;0.879892;0.879892;0.904775;0.310129;0.215075;0.197346
ID;5288;0.938768;1.59856;5.89336;0.770038;0.854322;5.92929;-0.671127;-0.564414;-0.441944;-0.188973;-0.890514;-0.350575;-0.220753;-0.188014;0.760307;0.760307;0.928608;0.308714;0.205536;0.0117637
ID;5289;0.578798;0.799254;5.79405;0.553121;1.19747;5.89266;-0.920281;-0.334913;-0.198021;-0.0412841;-0.823321;-0.50202;-0.256161;-0.0670829;0.407504;0.407504;0.979314;0.183549;0.0744466;0.0413637
ID;5290;0.232937;1.43782;6.1217;0.86269;0.913997;5.88389;-0.752045;-0.645798;-0.129037;-0.0268772;-0.873401;-0.356289;-0.260318;-0.206066;0.773939;0.773939;0.926057;0.315689;0.20657;0.00935792
ID;5291;1.07154;1.66018;6.10573;0.479724;1.58957;6.19286;-0.608497;-0.598701;-0.431497;-0.291719;-0.687205;-0.684918;-0.200681;-0.135516;0.606652;0.606652;0.954348;0.293082;0.0573824;0.00540773
ID;5292;0.654836;0.910884;5.72553;0.214545;0.90823;6.06959;-0.897007;-0.361474;-0.250625;-0.043622;-0.898649;-0.428655;-0.0931896;-0.000427744;0.353547;0.353547;0.984416;0.160176;0.0636254;0.0349288
ID;5293;0.740414;1.41089;6.20548;0.781358;1.13745;5.91848;-0.719909;-0.594879;-0.257889;-0.247676;-0.824371;-0.452529;-0.291997;-0.174265;0.38909;0.38909;0.981136;0.137242;0.135723;0.0107986
ID;5294;0.93215;1.50536;5.79622;0.973809;1.22825;5.8908;-0.711851;-0.518613;-0.445363;-0.161124;-0.782986;-0.446946;-0.363724;-0.234259;0.298336;0.298336;0.988895;0.133633;0.0510218;0.0403191
ID;5295;0.565474;0.855231;5.85205;0.890689;1.59334;5.79346;-0.907905;-0.364272;-0.198202;-0.0610746;-0.68509;-0.55137;-0.45526;-0.139217;0.797323;0.797323;0.921581;0.294584;0.251245;0.0279982
ID;5296;0.673469;1.75081;5.66852;0.687088;1.08123;5.62127;-0.640409;-0.613983;-0.461028;-0.0188363;-0.857323;-0.401962;-0.321413;-0.0107901;0.671163;0.671163;0.944219;0.267882;0.190361;0.0212648
ID;5297;1.01298;1.36922;5.97407;0.776194;1.40824;5.83637;-0.727186;-0.499159;-0.388242;-0.267037;-0.751868;-0.530051;-0.371653;-0.124955;0.297098;0.297098;0.988987;0.100817;0.0896379;0.0608766
ID;5298;0.811401;0.726458;5.67461;0.763254;1.52709;5.65701;-0.929952;-0.269444;-0.23159;-0.0946316;-0.720692;-0.531227;-0.442666;-0.0494747;0.802651;0.802651;0.920544;0.330262;0.207812;0.0184376
ID;5299;0.442129;0.935013;6.03704;0.428726;1.5482;6.15242;-0.888412;-0.424238;-0.152047;-0.0873364;-0.707128;-0.671899;-0.193021;-0.106136;0.622941;0.622941;0.951884;0.297653;0.052808;0.0503114
ID;5300;0.387638;0.249525;5.97789;1.32874;1.49937;6.21679;-0.991386;-0.117045;-0.0422568;-0.0408378;-0.590892;-0.522238;-0.437704;-0.43189;0.472994;0.472994;0.972165;0.1591;0.149084;0.0857728
ID;5301;0.360367;0.446509;6.02235;1.06442;1.42369;6.03366;-0.973975;-0.21081;-0.067668;-0.0485115;-0.695173;-0.517258;-0.398945;-0.300038;0.962019;0.962019;0.886528;0.320826;0.297443;0.150552
ID;5302;0.994195;1.37816;6.07521;0.537391;0.679444;5.89347;-0.712957;-0.524382;-0.359586;-0.295659;-0.940278;-0.29806;-0.148995;-0.0695543;0.898303;0.898303;0.900816;0.283535;0.26152;0.199365
ID;5303;0.728538;0.638639;5.76593;0.384737;1.28086;6.1049;-0.944156;-0.254964;-0.183138;-0.100116;-0.797571;-0.574019;-0.166002;-0.0826227;0.707625;0.707625;0.938059;0.3401;0.060959;0.0257364
ID;5304;0.110231;1.46928;6.25473;0.688657;0.423198;5.66391;-0.741453;-0.668708;-0.0464441;-0.0303344;-0.977108;-0.166691;-0.127766;-0.0339099;0.499049;0.499049;0.96903;0.223025;0.105475;0.010764
ID;5305;0.273597;0.513646;6.07541;1.03225;1.46755;6.13211;-0.966678;-0.246687;-0.0605481;-0.0318251;-0.671728;-0.555845;-0.373506;-0.316719;0.923343;0.923343;0.895309;0.304679;0.288177;0.150153
ID;5306;1.12408;1.23094;6.05814;0.639196;0.712389;5.73399;-0.735387;-0.450894;-0.360583;-0.354797;-0.936282;-0.288941;-0.195222;-0.042162;0.882755;0.882755;0.904164;0.285022;0.277548;0.155619
ID;5307;1.03546;1.59174;6.15053;0.987906;1.18235;5.75207;-0.629581;-0.596035;-0.393973;-0.305212;-0.808726;-0.404164;-0.383763;-0.187989;0.577339;0.577339;0.958624;0.197985;0.184509;0.0883145
ID;5308;0.831838;1.14955;5.89619;1.14209;1.43437;6.05809;-0.818638;-0.445781;-0.311178;-0.185145;-0.67582;-0.509582;-0.415118;-0.333571;0.479904;0.479904;0.971349;0.183884;0.121468;0.0889519
ID;5309;0.362473;1.09945;5.93555;0.698984;1.25336;6.15983;-0.852644;-0.489868;-0.181627;-0.00632525;-0.776661;-0.537581;-0.234398;-0.229918;0.494526;0.494526;0.969586;0.173941;0.168024;0.0376271
ID;5310;0.382857;0.851185;6.10714;0.827616;1.28557;5.87836;-0.905929;-0.396845;-0.113878;-0.0940145;-0.782612;-0.489173;-0.346441;-0.16795;0.5792;0.5792;0.958358;0.245389;0.146025;0.00320315
ID;5311;0.909632;1.60836;5.66549;0.643179;1.21001;5.94755;-0.686324;-0.520252;-0.498113;-0.1009;-0.812795;-0.501998;-0.267378;-0.12598;0.531452;0.531452;0.964902;0.206467;0.1154;0.114098
ID;5312;0.860368;1.43814;5.98876;0.911005;0.58486;5.74555;-0.722494;-0.551904;-0.359542;-0.210081;-0.940909;-0.215907;-0.191022;-0.177721;0.837421;0.837421;0.913614;0.366218;0.172973;0.035704
ID;5313;0.363951;1.16412;5.95656;1.38984;1.47934;6.15943;-0.835187;-0.517298;-0.18607;-0.0155906;-0.595556;-0.490058;-0.462795;-0.437009;0.659758;0.659758;0.946082;0.247278;0.165881;0.127541
ID;5314;0.899294;1.49503;5.71357;0.656524;1.42043;5.73644;-0.723438;-0.504561;-0.455602;-0.120345;-0.757081;-0.537513;-0.369023;-0.0415972;0.252475;0.252475;0.992043;0.121661;0.0323214;0.00232032
ID;5315;0.374173;1.39742;6.24322;0.946228;1.39799;6.14807;-0.755008;-0.629488;-0.132242;-0.127354;-0.703396;-0.551668;-0.331191;-0.302007;0.563302;0.563302;0.960598;0.276887;0.0240248;0.0029112
ID;5316;0.984259;1.70181;5.99027;0.898499;1.25263;6.05394;-0.620306;-0.60371;-0.448165;-0.223391;-0.765256;-0.495419;-0.313282;-0.26608;0.460377;0.460377;0.973623;0.203945;0.0986668;0.0269977
ID;5317;0.802469;0.724552;5.67197;1.07424;0.983245;5.90628;-0.93082;-0.269494;-0.230163;-0.0892833;-0.828523;-0.353155;-0.31324;-0.301185;0.527909;0.527909;0.965366;0.203243;0.150512;0.0640872
ID;5318;0.488278;1.48541;5.8643;0.821238;0.919193;5.73864;-0.736198;-0.607899;-0.29634;-0.0255518;-0.887668;-0.344113;-0.279921;-0.123595;0.64279;0.64279;0.948796;0.315752;0.00936576;0.000119762
ID;5319;0.217519;0.787367;6.0933;0.735207;1.19559;5.89951;-0.923414;-0.375662;-0.0775992;-0.0127598;-0.813845;-0.477019;-0.298696;-0.144536;0.597289;0.597289;0.955736;0.260877;0.127351;0.0478895
ID;5320;1.22471;1.64497;6.10151;0.590987;1.04282;5.90198;-0.589952;-0.558996;-0.473896;-0.338973;-0.862353;-0.440403;-0.232702;-0.0907855;0.920323;0.920323;0.895981;0.369918;0.186379;0.16013
ID;5321;0.284543;1.24742;6.14485;0.887591;1.48407;5.95398;-0.809548;-0.571046;-0.122573;-0.0592867;-0.708555;-0.554527;-0.386249;-0.203129;0.637321;0.637321;0.949656;0.308957;0.0423007;0.030161
ID;5322;1.15785;1.40165;5.90934;1.0466;1.77698;5.8345;-0.706336;-0.464802;-0.446975;-0.291996;-0.602614;-0.569123;-0.527695;-0.185723;0.397902;0.397902;0.980274;0.192968;0.0356681;0.02352
ID;5323;0.808312;0.632963;5.72787;0.722886;1.13208;5.85157;-0.942743;-0.241645;-0.196134;-0.119897;-0.835096;-0.449397;-0.292667;-0.122488;0.507619;0.507619;0.967963;0.232935;0.0878363;0.0327699
ID;5324;0.857625;1.55963;6.18335;0.183964;1.28047;6.10366;-0.660613;-0.624099;-0.323908;-0.26301;-0.801955;-0.587543;-0.107973;-0.00178108;0.74231;0.74231;0.931909;0.341849;0.0868216;0.0845397
ID;5325;0.823259;1.32626;5.92949;0.891786;1.47375;5.9684;-0.766448;-0.512037;-0.341708;-0.183331;-0.709966;-0.553356;-0.381247;-0.210704;0.169876;0.169876;0.996395;0.0584853;0.0560459;0.0252085
ID;5326;0.896595;1.52075;5.63666;0.881467;1.65098;5.86309;-0.718923;-0.494029;-0.480542;-0.0903612;-0.660231;-0.584678;-0.445197;-0.155066;0.261705;0.261705;0.991451;0.112844;0.0598783;0.0265682
ID;5327;0.135236;1.57585;6.15388;0.751891;1.12654;5.78135;-0.705315;-0.702699;-0.0934927;-0.00209124;-0.838914;-0.432433;-0.313222;-0.105436;0.779136;0.779136;0.925073;0.293705;0.215673;0.10706
ID;5328;1.13446;1.62694;6.02463;0.864425;1.67195;5.94392;-0.622143;-0.557426;-0.466193;-0.29134;-0.647475;-0.611583;-0.420066;-0.174031;0.279251;0.279251;0.990268;0.121676;0.0608231;0.029403
ID;5329;0.513604;1.50099;6.1763;1.11107;1.24579;5.82599;-0.716281;-0.649442;-0.208208;-0.147706;-0.769171;-0.41304;-0.411995;-0.260833;0.675548;0.675548;0.943495;0.243344;0.197133;0.10835
ID;5330;0.289226;1.28304;6.19473;0.585041;1.29543;5.87622;-0.797152;-0.587778;-0.112334;-0.080294;-0.794305;-0.530656;-0.287151;-0.07091;0.368872;0.368872;0.98304;0.138747;0.116422;0.0287702
ID;5331;0.816069;1.27194;5.7542;0.484313;0.790798;5.84149;-0.796222;-0.464624;-0.370015;-0.115083;-0.922634;-0.344623;-0.172034;-0.0196637;0.562859;0.562859;0.960659;0.234935;0.141758;0.0429386
ID;5332;0.664153;1.44868;6.10839;0.500838;1.51048;5.86054;-0.72663;-0.605192;-0.269882;-0.181424;-0.727551;-0.613681;-0.305378;-0.0284605;0.314846;0.314846;0.987635;0.130506;0.0685687;0.0533329
ID;5333;0.911322;1.25883;5.76127;0.801489;0.721371;5.56502;-0.793096;-0.443879;-0.386663;-0.156401;-0.934843;-0.255848;-0.243087;-0.0389684;0.601775;0.601775;0.955074;0.191395;0.189094;0.124279
ID;5334;0.778521;0.822691;5.93076;0.767426;1.1178;6.04942;-0.895861;-0.337601;-0.214243;-0.193801;-0.817836;-0.465189;-0.254493;-0.223556;0.315746;0.315746;0.987564;0.142068;0.0555241;0.0380935
ID;5335;0.732557;0.51099;5.61502;0.888787;1.57965;6.17195;-0.967037;-0.193235;-0.162879;-0.0311465;-0.651437;-0.62328;-0.340509;-0.266844;0.931473;0.931473;0.893491;0.364682;0.194164;0.176015
