ID;ID;phi1A;PHIA;phi2A;phi1B;PHIB;phi2B;q0A;q1A;q2A;q3A;q0B;q1B;q2B;q3B;distanceAB
ID;5529;0.477027;1.253;6.00359;0.545458;0.825942;6.05481;-0.806142;-0.544852;-0.216556;-0.0798367;-0.904445;-0.371665;-0.151436;-0.144607;0.219744
ID;5530;0.839705;1.38776;5.56857;0.661435;1.1726;5.88842;-0.767269;-0.455921;-0.448471;-0.0480511;-0.825601;-0.477906;-0.278795;-0.110738;0.191619
ID;5531;0.929734;1.75292;5.83712;1.05864;1.31743;5.77366;-0.621254;-0.593713;-0.487919;-0.153241;-0.761161;-0.433391;-0.432251;-0.214397;0.228789
ID;5532;0.826481;1.31114;5.76694;0.531848;1.39025;5.90828;-0.783183;-0.47731;-0.379212;-0.122467;-0.765611;-0.575774;-0.280533;-0.0602016;0.153835
ID;5533;0.773909;1.32369;5.59675;0.872846;1.72541;5.90778;-0.788104;-0.457895;-0.409921;-0.0344905;-0.630373;-0.616398;-0.443905;-0.160101;0.259446
ID;5534;0.825594;1.45163;6.18932;0.975014;1.19672;5.90906;-0.698456;-0.594829;-0.294507;-0.267588;-0.78925;-0.439912;-0.351808;-0.244526;0.190176
ID;5535;0.281871;0.510669;6.00508;0.241834;0.347208;6.08394;-0.967577;-0.242734;-0.0697957;-0.00182254;-0.984745;-0.16855;-0.0377864;-0.0209729;0.0848156
ID;5536;0.903307;1.79732;5.7843;1.01369;0.866921;5.79622;-0.609972;-0.597931;-0.504753;-0.125052;-0.876227;-0.307226;-0.286398;-0.236252;0.468432
ID;5537;0.634306;0.577496;5.67837;1.31291;1.35302;6.04759;-0.958497;-0.231827;-0.165349;-0.0141344;-0.669348;-0.447607;-0.437741;-0.400005;0.603474
ID;5538;0.980336;1.51659;5.75885;0.267091;0.517953;6.08483;-0.707222;-0.502073;-0.469927;-0.164098;-0.966082;-0.249187;-0.0590621;-0.0332144;0.570651
ID;5539;0.714759;1.00848;5.98343;0.515925;1.51239;6.25085;-0.856762;-0.422303;-0.234701;-0.180375;-0.706289;-0.660539;-0.18575;-0.174185;0.287049
ID;5540;0.536537;1.00588;5.799;0.874002;1.55488;6.11983;-0.875868;-0.420582;-0.235456;-0.0229315;-0.66819;-0.609199;-0.347737;-0.247946;0.37902
ID;5541;0.845823;0.269965;5.61894;0.639177;1.34698;6.03806;-0.986823;-0.0980024;-0.0922249;-0.0898383;-0.766527;-0.563736;-0.26688;-0.15301;0.554748
ID;5542;0.37149;0.662689;6.03363;0.755065;1.30149;5.87054;-0.943849;-0.309756;-0.0994019;-0.0576154;-0.784001;-0.505428;-0.333931;-0.135557;0.355303
ID;5543;0.397584;1.24887;6.01687;0.486618;1.11605;5.8311;-0.809548;-0.552722;-0.190525;-0.0532115;-0.848177;-0.47225;-0.239502;-0.0146456;0.10893
ID;5544;0.846439;1.22834;6.08739;0.683684;1.51579;5.73247;-0.774385;-0.499788;-0.286902;-0.261204;-0.72468;-0.560571;-0.397832;-0.0482506;0.253302
ID;5545;1.20531;1.43111;5.98716;0.916332;1.55859;6.24425;-0.678062;-0.479717;-0.447501;-0.331432;-0.644042;-0.624128;-0.323051;-0.30218;0.196159
ID;5546;0.202715;0.733745;6.14141;1.11668;1.54547;6.11995;-0.93302;-0.35339;-0.0614786;-0.0284389;-0.636173;-0.559959;-0.416874;-0.328552;0.59808
ID;5547;1.03757;1.3942;5.81853;0.782996;1.484;6.17054;-0.735466;-0.469253;-0.438132;-0.216637;-0.696101;-0.609127;-0.292606;-0.242465;0.207639
ID;5548;0.797495;1.82544;5.59496;0.717467;1.50059;6.07834;-0.610683;-0.582727;-0.535145;-0.0333988;-0.707591;-0.610628;-0.303413;-0.185443;0.296015
ID;5549;0.854262;0.993721;5.81054;0.266363;0.991117;6.1426;-0.863129;-0.375553;-0.293551;-0.166722;-0.877964;-0.465713;-0.0960906;-0.0552863;0.245066
ID;5550;1.15874;1.69868;6.04877;1.16339;1.22024;6.00468;-0.591189;-0.575928;-0.481738;-0.294499;-0.740661;-0.430401;-0.378213;-0.3509;0.240198
ID;5551;0.769081;1.47578;5.70861;1.26652;1.70322;5.98056;-0.736392;-0.526537;-0.418718;-0.0718448;-0.583734;-0.532425;-0.531547;-0.305346;0.302133
ID;5552;0.780561;1.01978;5.84493;0.58496;1.2365;5.76941;-0.860046;-0.40022;-0.27937;-0.148652;-0.814377;-0.494325;-0.302642;-0.0289993;0.160796
ID;5553;0.953762;1.22416;5.82267;0.223255;1.22823;6.17595;-0.793692;-0.4368;-0.373276;-0.199809;-0.815908;-0.568387;-0.0947878;-0.0473832;0.346105
ID;5554;0.739433;0.713936;5.69375;1.24666;1.61744;6.08575;-0.934327;-0.275098;-0.215467;-0.0702034;-0.597575;-0.542883;-0.478113;-0.34582;0.582716
ID;5555;0.7957;1.29668;6.06522;0.798428;1.09426;6.03276;-0.764062;-0.52795;-0.29312;-0.227065;-0.822164;-0.450323;-0.260493;-0.231084;0.102428
ID;5556;0.948224;1.52671;5.73653;0.63554;1.13104;6.02091;-0.708004;-0.50706;-0.469954;-0.144099;-0.829647;-0.482765;-0.232552;-0.156662;0.26896
ID;5557;0.457967;1.31093;5.9039;1.10933;1.12256;5.97062;-0.79215;-0.556896;-0.247777;-0.0311808;-0.780279;-0.403324;-0.347334;-0.328411;0.35106
ID;5558;1.1996;1.41896;5.93177;0.847429;0.324788;5.6111;-0.691488;-0.465171;-0.45606;-0.312201;-0.983053;-0.11722;-0.111357;-0.0864086;0.623125
ID;5559;0.111326;0.747986;6.215;0.887749;1.51452;5.6539;-0.930659;-0.363865;-0.0327472;-0.0200772;-0.72066;-0.498615;-0.472505;-0.0936534;0.516666
ID;5560;0.320979;1.15995;6.17462;0.802655;0.988641;5.90117;-0.831765;-0.535411;-0.116794;-0.0886707;-0.860893;-0.393609;-0.264876;-0.183781;0.228379
ID;5561;0.303861;1.06995;6.04747;0.475831;0.546883;5.89893;-0.859783;-0.491377;-0.135881;-0.0293047;-0.961838;-0.245458;-0.112585;-0.0440713;0.268484
ID;5562;0.882438;1.01771;5.95096;0.953769;1.73736;5.7491;-0.840464;-0.400057;-0.278023;-0.23723;-0.631668;-0.561777;-0.517014;-0.13453;0.372849
ID;5563;0.41444;1.25187;5.97969;1.41493;1.52015;6.142;-0.80917;-0.548512;-0.205814;-0.0449334;-0.582698;-0.490744;-0.483588;-0.431018;0.536355
ID;5564;0.379875;1.04722;5.98085;0.680916;1.6392;5.74446;-0.865368;-0.471204;-0.167267;-0.0335684;-0.680788;-0.599134;-0.418587;-0.0484824;0.338993
ID;5565;0.706932;1.66041;5.62085;0.288521;1.53642;6.02092;-0.674558;-0.571745;-0.466747;-0.015044;-0.719095;-0.668665;-0.188949;-0.00943904;0.298733
ID;5566;1.02572;1.45041;5.84941;0.58658;1.07551;5.79161;-0.715822;-0.494379;-0.442203;-0.218276;-0.857892;-0.439569;-0.26294;-0.0407831;0.295741
ID;5567;0.925277;1.43181;6.08312;0.871886;1.3243;5.82792;-0.705437;-0.555122;-0.350101;-0.267632;-0.771623;-0.484347;-0.378685;-0.163105;0.145499
ID;5568;0.477452;1.34238;6.05522;1.17947;1.22483;5.90899;-0.776998;-0.583632;-0.214836;-0.0974306;-0.752827;-0.409943;-0.40298;-0.320634;0.342211
ID;5569;0.627584;1.54171;5.66467;0.544277;1.28816;6.16046;-0.717306;-0.565832;-0.406565;-0.00325134;-0.781954;-0.56738;-0.196564;-0.167301;0.275083
ID;5570;0.0994333;1.45151;6.18561;0.66178;1.12426;5.87769;-0.747998;-0.660483;-0.065271;-0.000695644;-0.839184;-0.458885;-0.271116;-0.108127;0.322125
ID;5571;1.08813;1.68556;6.03998;0.991145;1.437;5.71471;-0.60689;-0.587124;-0.461024;-0.272814;-0.736045;-0.468052;-0.462849;-0.15791;0.210305
ID;5572;0.474013;1.46846;5.96384;0.896275;1.79973;5.74821;-0.740129;-0.617987;-0.258864;-0.0573526;-0.611597;-0.591101;-0.513878;-0.111703;0.292987
ID;5573;0.744296;1.45686;5.58814;0.367027;1.40957;6.2281;-0.745993;-0.500621;-0.438788;-0.0183734;-0.752505;-0.633493;-0.135723;-0.118331;0.347487
ID;5574;0.819995;1.77918;5.79832;0.404399;1.57711;6.21926;-0.62091;-0.617265;-0.471619;-0.105028;-0.694683;-0.689976;-0.164584;-0.119418;0.325795
ID;5575;0.202533;0.67034;6.13576;0.908322;0.716502;5.76256;-0.943996;-0.323907;-0.0572618;-0.0260193;-0.918971;-0.264884;-0.229745;-0.180405;0.24078
ID;5576;0.976316;1.11081;6.00909;1.09445;1.4731;6.13374;-0.797848;-0.427548;-0.308602;-0.292243;-0.659626;-0.54595;-0.391365;-0.337144;0.205275
ID;5577;0.761888;1.61696;5.63946;1.22166;1.5276;5.94603;-0.689393;-0.551854;-0.467473;-0.0407787;-0.652729;-0.492005;-0.486148;-0.309089;0.278869
ID;5578;0.566249;1.3633;6.21965;0.225023;1.35181;6.2208;-0.752132;-0.599094;-0.195142;-0.19314;-0.777563;-0.619155;-0.0895911;-0.0633719;0.170588
ID;5579;0.483641;1.01778;5.99077;0.876162;1.20192;6.07475;-0.869296;-0.450989;-0.184343;-0.0833698;-0.779251;-0.484308;-0.291824;-0.270281;0.236573
ID;5580;1.08109;1.64485;6.07426;0.45118;1.4625;5.86848;-0.616766;-0.585574;-0.440563;-0.287413;-0.744216;-0.606186;-0.280172;-0.0135737;0.344309
ID;5581;0.873013;1.34642;5.99051;0.485277;1.4913;6.23091;-0.74914;-0.520561;-0.343176;-0.22369;-0.717497;-0.654091;-0.180163;-0.157813;0.2235
ID;5582;0.81749;1.48921;5.76427;1.03239;0.858727;5.78796;-0.727178;-0.531935;-0.419875;-0.109371;-0.876633;-0.300648;-0.28794;-0.241279;0.334174
ID;5583;0.458629;1.38044;6.0659;0.549053;1.55192;6.24068;-0.765497;-0.600692;-0.211106;-0.0928259;-0.690978;-0.669987;-0.204156;-0.178848;0.133528
ID;5584;0.526234;0.478421;5.87761;0.488165;1.24598;6.05809;-0.969758;-0.211682;-0.106438;-0.0585776;-0.805123;-0.546752;-0.203699;-0.106516;0.391251
ID;5585;0.49638;1.57152;6.23903;0.838186;1.76758;5.61017;-0.688858;-0.681685;-0.188858;-0.158469;-0.632065;-0.562744;-0.530166;-0.0523198;0.383302
ID;5586;0.395735;0.780855;5.94119;1.14979;1.33328;5.93318;-0.924413;-0.354985;-0.137222;-0.024845;-0.723897;-0.452483;-0.421446;-0.305966;0.461832
ID;5587;0.601317;1.53008;5.7508;0.542416;1.28871;5.96205;-0.720925;-0.584246;-0.371895;-0.0248553;-0.794598;-0.545555;-0.251377;-0.0882748;0.159767
ID;5588;0.556805;1.3111;5.79421;0.644642;1.16379;6.09567;-0.792257;-0.52814;-0.304423;-0.0268799;-0.813695;-0.502717;-0.22214;-0.189286;0.185339
ID;5589;0.784867;1.50858;6.21088;0.953025;1.19426;5.82928;-0.682994;-0.622835;-0.28458;-0.254185;-0.801336;-0.42879;-0.363712;-0.204239;0.246418
ID;5590;0.724778;1.24185;5.96361;0.629236;1.66344;5.65734;-0.796704;-0.504257;-0.290177;-0.16366;-0.673606;-0.598274;-0.43396;-0.00114313;0.2674
ID;5591;0.583093;1.47781;5.71233;1.39575;1.53067;6.24943;-0.739191;-0.564455;-0.367378;-0.00452176;-0.560293;-0.523224;-0.45407;-0.454015;0.498359
ID;5592;0.998578;1.41364;6.11683;0.7035;0.810051;5.75247;-0.695542;-0.542335;-0.357235;-0.307373;-0.915664;-0.321364;-0.228023;-0.079305;0.410294
ID;5593;0.363266;0.435833;6.0168;0.773026;1.54494;6.02022;-0.975205;-0.20557;-0.0669456;-0.0472744;-0.693024;-0.606351;-0.345563;-0.180675;0.5878
ID;5594;0.864122;0.715706;5.76352;0.653426;1.17046;5.76177;-0.922794;-0.269716;-0.223468;-0.160519;-0.83177;-0.459795;-0.306145;-0.0549794;0.250433
ID;5595;0.503085;1.1171;6.01865;0.650404;1.45396;5.95159;-0.841998;-0.491402;-0.198447;-0.100908;-0.737711;-0.586101;-0.313373;-0.1186;0.182915
ID;5596;0.8827;1.54076;6.1607;0.88595;1.20874;5.78876;-0.666424;-0.610288;-0.335458;-0.266262;-0.807143;-0.438189;-0.36179;-0.160059;0.248413
ID;5597;0.147557;0.845368;6.16583;0.517913;1.5548;6.2087;-0.911887;-0.406617;-0.0541759;-0.0137719;-0.695292;-0.670885;-0.204739;-0.156732;0.402534
ID;5598;0.445895;1.02026;5.84551;0.91816;1.39687;5.71816;-0.872674;-0.44141;-0.20877;-0.00358628;-0.753941;-0.47416;-0.434337;-0.134522;0.289444
ID;5599;1.00819;1.30746;5.88152;0.409026;1.53727;6.22237;-0.757596;-0.463206;-0.394069;-0.237063;-0.707993;-0.67606;-0.161808;-0.124526;0.339829
ID;5600;0.806932;1.57704;5.52391;0.76962;1.12686;5.74264;-0.704696;-0.502709;-0.500405;-0.0167962;-0.839889;-0.423531;-0.32538;-0.0966214;0.248738
ID;5601;0.422653;0.54747;5.87222;1.1802;1.4471;6.06428;-0.962751;-0.247185;-0.109442;-0.00562609;-0.664542;-0.506555;-0.426277;-0.346516;0.620473
ID;5602;0.445933;1.30284;6.18621;0.833625;1.16487;6.06899;-0.78315;-0.584114;-0.162573;-0.138047;-0.795391;-0.476279;-0.275177;-0.254536;0.195317
ID;5603;0.816628;0.897986;5.73494;0.763955;1.10667;5.60864;-0.892786;-0.336845;-0.273755;-0.120527;-0.849926;-0.395356;-0.346229;-0.0380217;0.131701
ID;5604;0.675688;1.77245;5.67193;1.09187;1.39888;6.1365;-0.632014;-0.619764;-0.464796;-0.0203671;-0.68133;-0.524237;-0.373688;-0.348315;0.358866
ID;5605;0.446676;0.95304;6.05719;1.03485;0.894669;5.78822;-0.883193;-0.432989;-0.151383;-0.0978472;-0.868953;-0.312071;-0.299538;-0.240435;0.23954
ID;5606;1.13445;1.2978;5.87067;0.629791;1.05879;5.88769;-0.745402;-0.432376;-0.42219;-0.281394;-0.857198;-0.440091;-0.2477;-0.100879;0.275811
ID;5607;0.772679;1.32051;6.03616;0.976171;1.14067;6.0204;-0.762712;-0.535316;-0.299329;-0.205208;-0.788741;-0.439587;-0.31348;-0.293908;0.133926
ID;5608;0.359292;1.2561;6.08189;0.671287;0.759378;5.91849;-0.806652;-0.564636;-0.162544;-0.0638551;-0.917889;-0.32201;-0.183514;-0.141819;0.279764
ID;5609;0.675358;1.45049;5.8692;0.168563;1.2857;6.14605;-0.741955;-0.567335;-0.343692;-0.0975173;-0.800292;-0.59249;-0.0912744;-0.0125753;0.274661
ID;5610;0.258634;1.11545;6.11775;0.966469;1.07353;5.74678;-0.84754;-0.517406;-0.111383;-0.0395223;-0.839576;-0.373654;-0.349098;-0.183372;0.314228
ID;5611;1.02286;1.48004;5.87232;1.0487;1.00518;5.79791;-0.704153;-0.508335;-0.443033;-0.222454;-0.841794;-0.346824;-0.334281;-0.243623;0.239961
ID;5612;0.950131;1.45621;5.71717;0.788799;1.38789;6.02823;-0.732711;-0.48323;-0.457517;-0.14248;-0.741505;-0.55444;-0.318833;-0.202764;0.167575
ID;5613;0.783708;0.428676;5.74461;0.881744;1.80896;5.62353;-0.969787;-0.167883;-0.130602;-0.119462;-0.614289;-0.563968;-0.547629;-0.0684944;0.691776
ID;5614;0.838623;1.36625;5.88127;0.746239;1.32193;5.63499;-0.757186;-0.51364;-0.366899;-0.168015;-0.788453;-0.470618;-0.394163;-0.038682;0.142594
ID;5615;0.674056;1.43141;5.8129;0.35877;1.05951;5.94248;-0.750718;-0.551642;-0.355278;-0.0767512;-0.862895;-0.474733;-0.17315;-0.00779499;0.238101
ID;5616;0.867343;1.15576;6.02243;0.95112;1.3791;6.09718;-0.799391;-0.461634;-0.292034;-0.250167;-0.715761;-0.536102;-0.34254;-0.288007;0.128628
ID;5617;0.457144;1.51552;5.99146;0.439886;1.54612;6.01402;-0.723893;-0.639678;-0.251376;-0.0600111;-0.713169;-0.654902;-0.242422;-0.0610253;0.0206876
ID;5618;0.868701;1.65744;5.76577;0.626355;1.60188;5.9311;-0.66542;-0.567024;-0.470908;-0.118093;-0.689498;-0.633788;-0.33742;-0.0951512;0.153062
ID;5619;0.843784;1.36797;5.70732;0.430784;1.18524;6.17279;-0.768118;-0.47927;-0.411801;-0.103516;-0.81886;-0.538213;-0.149298;-0.132309;0.27617
ID;5620;0.82457;1.49645;5.92439;0.826083;1.79085;5.67923;-0.713113;-0.564683;-0.379465;-0.169143;-0.621337;-0.589321;-0.511703;-0.0692939;0.191306
ID;5621;0.446745;1.53295;6.25891;0.438432;1.04381;6.12497;-0.704348;-0.674455;-0.161845;-0.151035;-0.858376;-0.476514;-0.146529;-0.121058;0.253738
ID;5622;1.09656;1.47037;6.14807;0.752827;1.28551;5.77171;-0.657643;-0.547506;-0.387437;-0.342981;-0.794625;-0.483575;-0.354176;-0.0963622;0.292206
ID;5623;0.872404;1.45228;5.91608;0.537012;0.550009;5.75456;-0.724005;-0.5405;-0.385668;-0.186913;-0.962415;-0.233909;-0.137938;-0.00403555;0.500851
ID;5624;0.589809;1.38306;6.11583;0.972161;1.57129;5.88672;-0.753152;-0.592558;-0.235701;-0.161495;-0.677846;-0.54804;-0.447101;-0.200692;0.232643
ID;5625;1.04394;1.33244;5.88524;0.861683;1.52177;5.74416;-0.74551;-0.464246;-0.407949;-0.249535;-0.714823;-0.527249;-0.444413;-0.116334;0.15502
ID;5626;0.795095;1.2165;6.08773;0.944604;0.643012;5.67584;-0.78404;-0.502768;-0.271586;-0.242378;-0.935303;-0.225539;-0.221327;-0.159233;0.331939
ID;5627;0.636339;1.52105;5.85429;0.745987;1.311;6.07275;-0.720581;-0.59382;-0.35002;-0.075009;-0.764492;-0.541174;-0.280511;-0.209751;0.166586
ID;5628;0.356778;1.31004;6.01903;0.952434;1.00594;5.85588;-0.792185;-0.580051;-0.186106;-0.0367113;-0.846126;-0.371804;-0.306783;-0.227412;0.313055
ID;5629;0.356204;0.782565;6.05691;0.278724;1.49904;6.16942;-0.922471;-0.365314;-0.109508;-0.060013;-0.729528;-0.66821;-0.132843;-0.0603064;0.361856
ID;5630;0.749782;1.31684;5.85235;0.387475;1.63316;5.9559;-0.780924;-0.50832;-0.340575;-0.125604;-0.684407;-0.682761;-0.254953;-0.020604;0.24163
ID;5631;0.70756;0.874842;5.91339;1.1296;1.00311;5.86062;-0.89296;-0.363617;-0.21731;-0.152254;-0.822613;-0.343121;-0.336787;-0.303563;0.206614
ID;5632;0.37729;0.952682;5.94982;0.508918;1.49895;5.8993;-0.888464;-0.429887;-0.159523;-0.0195141;-0.730617;-0.614495;-0.294114;-0.0457334;0.279836
ID;5633;0.722754;1.37886;5.71079;1.1423;1.55078;6.2444;-0.769431;-0.507318;-0.383726;-0.0579564;-0.608174;-0.581442;-0.389764;-0.374344;0.364836
ID;5634;0.375529;1.34268;6.17919;0.470284;1.65184;5.91454;-0.775785;-0.60424;-0.147716;-0.105977;-0.677007;-0.671436;-0.299414;-0.0344347;0.206286
ID;5635;0.637868;0.606448;5.86531;0.76371;1.66;5.71435;-0.948611;-0.257954;-0.150402;-0.104769;-0.671676;-0.580111;-0.456084;-0.0656557;0.531051
ID;5636;1.28711;1.50801;6.218;0.566643;0.962033;5.98336;-0.597083;-0.533952;-0.428395;-0.418169;-0.878648;-0.419935;-0.194237;-0.117919;0.49204
ID;5637;0.461773;0.394255;5.90396;0.850843;0.279452;5.61578;-0.979798;-0.178792;-0.0799501;-0.040465;-0.986092;-0.101033;-0.0958588;-0.0906965;0.0941747
ID;5638;1.17913;1.5941;5.93143;0.971047;0.708633;5.69906;-0.639871;-0.515783;-0.4956;-0.280916;-0.920387;-0.24724;-0.243406;-0.180316;0.478391
ID;5639;0.0713766;1.54664;6.22121;0.780675;1.88917;5.51897;-0.715587;-0.696964;-0.0465388;-0.00336473;-0.586061;-0.580307;-0.565467;-0.00482239;0.554502
ID;5640;0.960118;1.53539;5.77854;0.885928;1.19716;6.03917;-0.700935;-0.516405;-0.464357;-0.162448;-0.78395;-0.475908;-0.301676;-0.260626;0.211667
ID;5641;0.507109;1.61577;6.04776;0.784848;1.05239;5.5097;-0.684664;-0.673579;-0.26224;-0.0935814;-0.864711;-0.357347;-0.352921;-0.00491296;0.387788
ID;5642;0.336424;1.58425;5.94968;1.04956;1.61508;6.02495;-0.702335;-0.672283;-0.234009;-0.00102542;-0.637869;-0.573533;-0.439541;-0.266434;0.357702
ID;5643;0.809349;0.501607;5.75692;0.373386;0.734328;5.98015;-0.959026;-0.194868;-0.153691;-0.136654;-0.932772;-0.338634;-0.119106;-0.0328254;0.182832
ID;5644;1.12195;1.36801;5.98781;1.11495;1.50602;6.03047;-0.709792;-0.479762;-0.411255;-0.311277;-0.66287;-0.530084;-0.432027;-0.304905;0.0721684
ID;5645;0.573827;0.834105;6.04468;1.00765;0.912361;5.73828;-0.901466;-0.372112;-0.160037;-0.152575;-0.873819;-0.314325;-0.308642;-0.205863;0.170579
ID;5646;1.22666;1.54338;6.02037;0.53924;1.4638;6.22644;-0.635101;-0.512735;-0.47265;-0.332193;-0.722363;-0.638832;-0.196211;-0.177728;0.353683
ID;5647;0.772759;1.27721;6.09757;0.593203;0.764923;5.7296;-0.768577;-0.528939;-0.274826;-0.232345;-0.927567;-0.313516;-0.202459;-0.0183759;0.352108
ID;5648;1.25829;1.67975;6.13169;0.855413;1.6167;5.77988;-0.567918;-0.567119;-0.482439;-0.350854;-0.680017;-0.56259;-0.454351;-0.12097;0.258052
ID;5649;0.532563;1.33865;5.8033;0.216772;1.28961;6.10948;-0.783968;-0.542641;-0.300847;-0.0206538;-0.799032;-0.589623;-0.116602;-0.0172085;0.191058
ID;5650;0.302414;0.987358;6.14942;0.158484;1.5002;6.17;-0.877467;-0.462644;-0.102529;-0.0741669;-0.731435;-0.675431;-0.092317;-0.0165678;0.265402
ID;5651;0.813246;1.34922;5.84019;0.611553;1.46661;5.67316;-0.767605;-0.50538;-0.367028;-0.143748;-0.742965;-0.548312;-0.383869;-0.000568889;0.152576
ID;5652;0.175604;0.342778;6.14425;0.302834;0.815145;6.15773;-0.985183;-0.168446;-0.0267122;-0.0180645;-0.914477;-0.387328;-0.0842366;-0.0813161;0.246014
ID;5653;0.898972;0.581485;5.7289;0.483196;0.586001;5.85082;-0.943839;-0.214258;-0.190446;-0.164294;-0.957072;-0.259088;-0.127649;-0.0243302;0.160541
ID;5654;0.920468;0.924339;5.65373;0.887577;1.43207;5.96685;-0.885629;-0.318566;-0.311985;-0.129781;-0.723849;-0.541025;-0.371689;-0.21256;0.294453
ID;5655;0.952153;1.29858;5.95131;0.717551;0.466378;5.73889;-0.758512;-0.484236;-0.362054;-0.243088;-0.969286;-0.186595;-0.136312;-0.0841802;0.461498
ID;5656;0.59797;1.27612;5.99889;0.652268;1.47343;5.79013;-0.793394;-0.538616;-0.254315;-0.125465;-0.738334;-0.564672;-0.364059;-0.0589023;0.142193
ID;5657;0.448996;1.60721;6.10267;0.622888;0.938954;5.69839;-0.687873;-0.684496;-0.222858;-0.092898;-0.891643;-0.372413;-0.256889;-0.0169824;0.384249
ID;5658;0.805387;0.545425;5.69114;1.19462;1.57067;6.11691;-0.95757;-0.206229;-0.173252;-0.102534;-0.615716;-0.549593;-0.444842;-0.347789;0.616922
ID;5659;1.13587;1.57638;5.9049;0.443504;1.09819;5.87633;-0.655145;-0.515389;-0.486996;-0.260756;-0.852853;-0.475449;-0.215282;-0.0156311;0.420951
ID;5660;0.948323;1.30986;6.09517;0.635265;1.42942;5.8609;-0.73647;-0.513406;-0.327752;-0.294287;-0.751006;-0.565887;-0.330632;-0.0802784;0.221299
ID;5661;0.530294;1.39001;5.87111;0.615459;1.42842;6.00589;-0.766709;-0.570606;-0.290701;-0.0453712;-0.744836;-0.590839;-0.282773;-0.127152;0.0874276
ID;5662;0.926716;0.974041;5.7568;0.591665;1.22578;5.91314;-0.866087;-0.349812;-0.310887;-0.175713;-0.812971;-0.510003;-0.266068;-0.0904561;0.194626
ID;5663;1.10269;1.57885;6.06275;0.854981;1.30906;5.99632;-0.636836;-0.560172;-0.436158;-0.300688;-0.761543;-0.512234;-0.328994;-0.222334;0.188623
ID;5664;0.18763;0.73181;6.15919;1.25811;1.53477;6.09555;-0.933328;-0.35346;-0.055523;-0.0297079;-0.619074;-0.520628;-0.459279;-0.367092;0.646452
ID;5665;0.861075;1.09508;5.82466;1.06008;1.58694;5.92246;-0.836572;-0.411324;-0.319098;-0.170693;-0.658932;-0.540366;-0.46484;-0.240285;0.273416
ID;5666;0.803673;1.73321;5.86397;0.877101;1.2393;5.83338;-0.635492;-0.624052;-0.437506;-0.123686;-0.795573;-0.457556;-0.35765;-0.172606;0.249883
ID;5667;0.214465;0.96316;6.20989;0.589963;1.52933;6.08895;-0.884057;-0.458394;-0.0664127;-0.0625053;-0.707536;-0.639755;-0.264544;-0.141853;0.332596
ID;5668;0.662726;0.948318;6.02361;0.612122;1.64906;5.8123;-0.871664;-0.408895;-0.203174;-0.178123;-0.67721;-0.629187;-0.378438;-0.0479048;0.368156
ID;5669;1.02041;1.32672;5.99132;0.547295;1.02125;5.89314;-0.736227;-0.487906;-0.375655;-0.280714;-0.869745;-0.436022;-0.220756;-0.0685244;0.300356
ID;5670;0.782512;1.0787;5.92424;0.819225;1.04785;5.88138;-0.838873;-0.432178;-0.277459;-0.180362;-0.847073;-0.409907;-0.286806;-0.179405;0.0255253
ID;5671;0.777904;0.675639;5.78308;0.529287;0.926342;5.78221;-0.934393;-0.266036;-0.197664;-0.130629;-0.894551;-0.388807;-0.220109;-0.012664;0.176523
ID;5672;1.14173;1.57993;5.99465;0.656528;0.269377;5.70347;-0.640789;-0.536303;-0.465774;-0.291245;-0.990212;-0.109435;-0.0778167;-0.0380498;0.736931
ID;5673;0.330835;1.14043;6.06153;0.72741;1.01841;5.6077;-0.840531;-0.519346;-0.147231;-0.0459315;-0.872838;-0.372393;-0.314584;-0.0226676;0.226732
ID;5674;0.571305;0.664111;5.87356;1.13366;1.34072;5.88911;-0.942287;-0.287558;-0.153551;-0.0763421;-0.730628;-0.44866;-0.429745;-0.283207;0.439216
ID;5675;0.239569;1.47798;6.21448;0.698884;1.23649;5.61012;-0.736453;-0.665557;-0.103407;-0.0630705;-0.81483;-0.448498;-0.367138;-0.0105177;0.356245
ID;5676;0.591265;0.450569;5.71914;0.943133;1.58121;6.22353;-0.97464;-0.187139;-0.121981;-0.0132668;-0.635895;-0.62329;-0.341636;-0.300718;0.67281
ID;5677;0.0858076;1.51053;6.23874;0.319561;1.46696;6.05766;-0.727934;-0.684029;-0.0446107;-0.0150575;-0.742029;-0.644748;-0.180207;-0.0349128;0.143379
ID;5678;0.893939;0.653115;5.77316;1.01385;1.63974;6.05326;-0.929756;-0.244939;-0.207142;-0.180696;-0.630572;-0.594189;-0.42589;-0.260647;0.521375
ID;5679;0.378853;1.4446;6.12078;0.985424;1.00472;5.92823;-0.745898;-0.637049;-0.17674;-0.0810409;-0.833261;-0.37735;-0.299075;-0.271732;0.357434
ID;5680;1.07896;1.46007;5.83495;0.737017;1.14729;6.00622;-0.708403;-0.481734;-0.461176;-0.231115;-0.817806;-0.47443;-0.263505;-0.191507;0.229995
ID;5681;0.692167;0.864954;5.95973;0.273471;1.37674;6.06943;-0.892545;-0.366232;-0.203804;-0.166435;-0.771938;-0.616522;-0.153236;-0.0230559;0.31805
